Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2005","2005","","138.91","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2006","2006","","123.17","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2007","2007","","131.39","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2008","2008","","137.03","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2009","2009","","142.92","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2010","2010","","180.58","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2011","2011","","115.66","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2012","2012","","103.79","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2013","2013","","101.29","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2014","2014","","98.96","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2015","2015","","100.72","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2016","2016","","100.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2017","2017","","100","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2018","2018","","100.35","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2019","2019","","100.22","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2020","2020","","100.19","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2021","2021","","100.25","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2022","2022","","100.22","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2023","2023","","100.22","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","01701","Beans, dry","2024","2024","","100.23","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1961","1961","","92.02","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1962","1962","","76.84","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1963","1963","","92.11","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1964","1964","","77.95","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1965","1965","","139.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1966","1966","","75.78","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1967","1967","","74.97","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1968","1968","","70.87","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1969","1969","","74.26","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1970","1970","","61.14","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1971","1971","","53.71","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1972","1972","","64.15","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1973","1973","","117.61","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1974","1974","","165.02","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1975","1975","","182.43","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1976","1976","","169.82","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1977","1977","","465.76","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1978","1978","","401.05","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1979","1979","","363.18","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1980","1980","","416.43","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1981","1981","","583.23","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1982","1982","","585.57","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1983","1983","","609.81","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1984","1984","","497.56","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1985","1985","","522.74","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1986","1986","","532.82","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1987","1987","","557.33","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1988","1988","","601.57","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1989","1989","","538.1","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1990","1990","","543.5","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1991","1991","","743.01","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1992","1992","","472.84","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1993","1993","","520.04","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1994","1994","","444.57","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1995","1995","","305.52","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1996","1996","","310.94","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1997","1997","","253.63","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1998","1998","","281.35","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","1999","1999","","244.3","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2000","2000","","203.39","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2001","2001","","166.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2002","2002","","174.75","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2003","2003","","178.35","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2004","2004","","130.4","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2005","2005","","149.31","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2006","2006","","131.5","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2007","2007","","139.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2008","2008","","144.33","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2009","2009","","149.62","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2010","2010","","187.94","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2011","2011","","119.63","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2012","2012","","106.53","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2013","2013","","103.05","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2014","2014","","99.8","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01701","Beans, dry","2015","2015","","100.71","E","Estimated value"
